generation,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,mut_rate
231,-0.5243184841032066,44.50444657184876,0.9800448430491076,0.13351258598760032,22,True,0.019200000000000002
232,-0.5243184841032066,64.50419800249247,0.9800448430491076,0.13351258598760032,22,True,0.01906666666666667
233,-0.5243184841032066,29.50018052303215,0.9800448430491076,0.13351258598760032,22,True,0.018933333333333337
234,-0.5243184841032066,54.50300629411415,0.9800448430491076,0.13351258598760032,22,True,0.0188
235,-0.5243184841032066,39.50168785208839,0.9800448430491076,0.13351258598760032,22,True,0.01866666666666667
236,-0.5243184841032066,4.498704431163795,0.9800448430491076,0.13351258598760032,22,True,0.01853333333333334
237,-0.5243184841032066,54.50215920948297,0.9800448430491076,0.13351258598760032,22,True,0.0184
238,-0.5243184841032066,164.50282275336815,0.9800448430491076,0.13351258598760032,22,True,0.018266666666666667
239,-0.5243184841032066,54.50448165918985,0.9800448430491076,0.13351258598760032,22,True,0.018133333333333335
240,-0.5243184841032066,34.505350911675286,0.9800448430491076,0.13351258598760032,22,True,0.018000000000000002
241,-0.5243184841032066,34.5033937516656,0.9800448430491076,0.13351258598760032,22,True,0.01786666666666667
242,-0.5243184841032066,29.502201253420576,0.9800448430491076,0.13351258598760032,22,True,0.017733333333333337
243,-0.5243184841032066,44.50358072325506,0.9800448430491076,0.13351258598760032,22,True,0.017599999999999998
244,-0.5243184841032066,59.50176710596993,0.9800448430491076,0.13351258598760032,22,True,0.017466666666666665
245,-0.5243184841032066,29.500241799808986,0.9800448430491076,0.13351258598760032,22,True,0.01733333333333334
246,-0.5243184841032066,34.50106890104677,0.9800448430491076,0.13351258598760032,22,True,0.017200000000000007
247,-0.5243184841032066,24.499091497456938,0.9800448430491076,0.13351258598760032,22,True,0.017066666666666667
248,-0.5243184841032066,49.502189160475695,0.9800448430491076,0.13351258598760032,22,True,0.016933333333333335
249,-0.5243184841032066,39.49809990982277,0.9800448430491076,0.13351258598760032,22,True,0.016800000000000002
250,-0.5243184841032066,29.500682601468046,0.9800448430491076,0.13351258598760032,22,True,0.01666666666666667
251,-0.5243184841032066,9.49847321933684,0.9800448430491076,0.13351258598760032,22,True,0.016533333333333337
252,-0.5243184841032066,44.49808344526222,0.9800448430491076,0.13351258598760032,22,True,0.016400000000000005
253,-0.5243184841032066,19.499747499546334,0.9800448430491076,0.13351258598760032,22,True,0.016266666666666665
254,-0.5243184841032066,39.49759622706012,0.9800448430491076,0.13351258598760032,22,True,0.016133333333333333
255,-0.5243184841032066,44.49539996937264,0.9800448430491076,0.13351258598760032,22,True,0.016
256,-0.5243184841032066,29.49605133070497,0.9800448430491076,0.13351258598760032,22,True,0.015866666666666668
257,-0.5243184841032066,-0.5045120115965366,0.9800448430491076,0.13351258598760032,22,True,0.015733333333333335
258,-0.5243184841032066,29.495468780789025,0.9800448430491076,0.13351258598760032,22,True,0.015600000000000003
259,-0.5243184841032066,54.49740883880159,0.9800448430491076,0.13351258598760032,22,True,0.01546666666666667
260,-0.5243184841032066,14.496454545930312,0.9800448430491076,0.13351258598760032,22,True,0.01533333333333333
261,-0.5243184841032066,89.49946176990494,0.9800448430491076,0.13351258598760032,22,True,0.015200000000000005
262,-0.5243184841032066,34.497427767112086,0.9800448430491076,0.13351258598760032,22,True,0.015066666666666673
263,-0.5243184841032066,54.50035353920677,0.9800448430491076,0.13351258598760032,22,True,0.014933333333333333
264,-0.5243184841032066,24.499694387822544,0.9800448430491076,0.13351258598760032,22,True,0.0148
265,-0.5243184841032066,29.49934887669377,0.9800448430491076,0.13351258598760032,22,True,0.014666666666666668
266,-0.5243184841032066,39.498526261343684,0.9800448430491076,0.13351258598760032,22,True,0.014533333333333336
267,-0.5243184841032066,34.49695781392958,0.9800448430491076,0.13351258598760032,22,True,0.014400000000000003
268,-0.5243184841032066,54.497050758837965,0.9800448430491076,0.13351258598760032,22,True,0.01426666666666667
269,-0.5243184841032066,34.49764033706267,0.9800448430491076,0.13351258598760032,22,True,0.014133333333333338
270,-0.5243184841032066,14.495403739410513,0.9800448430491076,0.13351258598760032,22,True,0.013999999999999999
